cellTime,cell,time,none
MSpppapp:191,MSpppapp,191,4485
MSpppapp:192,MSpppapp,192,6569
MSpppapp:193,MSpppapp,193,5238
MSpppapp:194,MSpppapp,194,6807
MSpppapp:195,MSpppapp,195,6131
MSpppapp:196,MSpppapp,196,4214
MSpppapp:197,MSpppapp,197,4422
MSpppapp:198,MSpppapp,198,4613
MSpppapp:199,MSpppapp,199,5224
MSpppapp:200,MSpppapp,200,4478
MSpppapp:201,MSpppapp,201,2892
MSpppapp:202,MSpppapp,202,4095
MSpppapp:203,MSpppapp,203,4177
MSpppapp:204,MSpppapp,204,3454
MSpppapp:205,MSpppapp,205,3321
MSpppapp:206,MSpppapp,206,3247
MSpppapp:207,MSpppapp,207,3215
MSpppapp:208,MSpppapp,208,3734
MSpppapp:209,MSpppapp,209,3649
MSpppapp:210,MSpppapp,210,2773
MSpppapp:211,MSpppapp,211,3425
MSpppapp:212,MSpppapp,212,3258
MSpppapp:213,MSpppapp,213,2394
MSpppapp:214,MSpppapp,214,2108
MSpppapp:215,MSpppapp,215,2272
MSpppapp:216,MSpppapp,216,2439
MSpppapp:217,MSpppapp,217,2178
MSpppapp:218,MSpppapp,218,2238
MSpppapp:219,MSpppapp,219,2504
MSpppapp:220,MSpppapp,220,2762
MSpppapp:221,MSpppapp,221,3034
MSpppapp:222,MSpppapp,222,3695
MSpppapp:223,MSpppapp,223,2832
MSpppapp:224,MSpppapp,224,2174
MSpppapp:225,MSpppapp,225,3020
MSpppapp:226,MSpppapp,226,3377
MSpppapp:227,MSpppapp,227,3240
MSpppapp:228,MSpppapp,228,3144
MSpppapp:229,MSpppapp,229,3152
MSpppapp:230,MSpppapp,230,2499
MSpppapp:231,MSpppapp,231,2408
MSpppapp:232,MSpppapp,232,2246
MSpppapp:233,MSpppapp,233,3327
MSpppapp:234,MSpppapp,234,2210
MSpppapp:235,MSpppapp,235,3049
MSpppapp:236,MSpppapp,236,2818
MSpppapp:237,MSpppapp,237,2480
MSpppapp:238,MSpppapp,238,1748
MSpppapp:239,MSpppapp,239,2497
MSpppapp:240,MSpppapp,240,2027
MSpppapp:241,MSpppapp,241,1630
MSpppapp:242,MSpppapp,242,1427
MSpppapp:243,MSpppapp,243,1556
MSpppapp:244,MSpppapp,244,1657
MSpppapp:245,MSpppapp,245,1449
MSpppapp:246,MSpppapp,246,1905
MSpppapp:247,MSpppapp,247,1754
MSpppapp:248,MSpppapp,248,1441
MSpppapp:249,MSpppapp,249,1206
MSpppapp:250,MSpppapp,250,1780
MSpppp:72,MSpppp,72,9390
MSpppp:73,MSpppp,73,8784
MSpppp:74,MSpppp,74,9264
MSpppp:75,MSpppp,75,11246
MSpppp:76,MSpppp,76,13971
MSpppp:77,MSpppp,77,15797
MSpppp:78,MSpppp,78,17508
MSpppp:79,MSpppp,79,17155
MSpppp:80,MSpppp,80,16981
MSpppp:81,MSpppp,81,17985
MSpppp:82,MSpppp,82,16723
MSpppp:83,MSpppp,83,18203
MSpppp:84,MSpppp,84,19211
MSpppp:85,MSpppp,85,18640
MSpppp:86,MSpppp,86,20275
MSpppp:87,MSpppp,87,19713
MSpppp:88,MSpppp,88,19847
MSpppp:89,MSpppp,89,21041
MSpppp:90,MSpppp,90,22071
MSpppp:91,MSpppp,91,21347
MSpppp:92,MSpppp,92,20104
MSpppp:93,MSpppp,93,20619
MSpppp:94,MSpppp,94,19970
MSpppp:95,MSpppp,95,19214
MSpppp:96,MSpppp,96,19331
MSpppp:97,MSpppp,97,20078
MSpppp:98,MSpppp,98,19587
MSpppp:99,MSpppp,99,16996
MSpppp:100,MSpppp,100,10925
MSpppp:101,MSpppp,101,11506
MSppppa:102,MSppppa,102,10521
MSppppa:103,MSppppa,103,10291
MSppppa:104,MSppppa,104,11589
MSppppa:105,MSppppa,105,12443
MSppppa:106,MSppppa,106,13811
MSppppa:107,MSppppa,107,14408
MSppppa:108,MSppppa,108,14206
MSppppa:109,MSppppa,109,15965
MSppppa:110,MSppppa,110,16731
MSppppa:111,MSppppa,111,17629
MSppppa:112,MSppppa,112,18285
MSppppa:113,MSppppa,113,19081
MSppppa:114,MSppppa,114,18059
MSppppa:115,MSppppa,115,19323
MSppppa:116,MSppppa,116,20521
MSppppa:117,MSppppa,117,19829
MSppppa:118,MSppppa,118,20694
MSppppa:119,MSppppa,119,20528
MSppppa:120,MSppppa,120,24256
MSppppa:121,MSppppa,121,22138
MSppppa:122,MSppppa,122,22951
MSppppa:123,MSppppa,123,22030
MSppppa:124,MSppppa,124,20392
MSppppa:125,MSppppa,125,22508
MSppppa:126,MSppppa,126,22909
MSppppa:127,MSppppa,127,23970
MSppppa:128,MSppppa,128,24046
MSppppa:129,MSppppa,129,23851
MSppppa:130,MSppppa,130,23905
MSppppa:131,MSppppa,131,18783
MSppppa:132,MSppppa,132,18858
MSppppa:133,MSppppa,133,18621
MSppppa:134,MSppppa,134,19904
MSppppa:135,MSppppa,135,18785
MSppppa:136,MSppppa,136,22130
MSppppa:137,MSppppa,137,18477
MSppppa:138,MSppppa,138,18778
MSppppa:139,MSppppa,139,19791
MSppppa:140,MSppppa,140,19420
MSppppa:141,MSppppa,141,17650
MSppppa:142,MSppppa,142,17612
MSppppa:143,MSppppa,143,15844
MSppppa:144,MSppppa,144,15417
MSppppa:145,MSppppa,145,11504
MSppppa:146,MSppppa,146,10707
MSppppa:147,MSppppa,147,11626
MSppppaa:148,MSppppaa,148,11516
MSppppaa:149,MSppppaa,149,11659
MSppppaa:150,MSppppaa,150,12086
MSppppaa:151,MSppppaa,151,12634
MSppppaa:152,MSppppaa,152,14107
MSppppaa:153,MSppppaa,153,15881
MSppppaa:154,MSppppaa,154,16342
MSppppaa:155,MSppppaa,155,16494
MSppppaa:156,MSppppaa,156,15195
MSppppaa:157,MSppppaa,157,14120
MSppppaa:158,MSppppaa,158,12777
MSppppaa:159,MSppppaa,159,13410
MSppppaa:160,MSppppaa,160,13313
MSppppaa:161,MSppppaa,161,13567
MSppppaa:162,MSppppaa,162,11734
MSppppaa:163,MSppppaa,163,11345
MSppppaa:164,MSppppaa,164,9864
MSppppaa:165,MSppppaa,165,9079
MSppppaa:166,MSppppaa,166,8883
MSppppaa:167,MSppppaa,167,9124
MSppppaa:168,MSppppaa,168,8153
MSppppaa:169,MSppppaa,169,8153
MSppppaa:170,MSppppaa,170,7224
MSppppaa:171,MSppppaa,171,6548
MSppppaa:172,MSppppaa,172,6346
MSppppaa:173,MSppppaa,173,7002
MSppppaa:174,MSppppaa,174,6119
MSppppaa:175,MSppppaa,175,5379
MSppppaa:176,MSppppaa,176,8890
MSppppaa:177,MSppppaa,177,6732
MSppppaa:178,MSppppaa,178,7358
MSppppaa:179,MSppppaa,179,7720
MSppppaa:180,MSppppaa,180,8547
MSppppaa:181,MSppppaa,181,6501
MSppppaa:182,MSppppaa,182,6330
MSppppaa:183,MSppppaa,183,5673
MSppppaa:184,MSppppaa,184,5988
MSppppaa:185,MSppppaa,185,6403
MSppppaa:186,MSppppaa,186,5892
MSppppaa:187,MSppppaa,187,5952
MSppppaa:188,MSppppaa,188,5470
MSppppaa:189,MSppppaa,189,5786
MSppppaa:190,MSppppaa,190,6354
MSppppaa:191,MSppppaa,191,6002
MSppppaa:192,MSppppaa,192,5571
MSppppaa:193,MSppppaa,193,5110
MSppppaa:194,MSppppaa,194,5168
MSppppaa:195,MSppppaa,195,5218
MSppppaa:196,MSppppaa,196,6256
MSppppaa:197,MSppppaa,197,4876
MSppppaa:198,MSppppaa,198,6033
MSppppaa:199,MSppppaa,199,6668
MSppppaa:200,MSppppaa,200,5101
MSppppaa:201,MSppppaa,201,3854
MSppppaa:202,MSppppaa,202,3209
MSppppaa:203,MSppppaa,203,3067
MSppppaa:204,MSppppaa,204,3095
MSppppaa:205,MSppppaa,205,2911
MSppppaa:206,MSppppaa,206,2812
MSppppaa:207,MSppppaa,207,2916
MSppppaa:208,MSppppaa,208,3227
MSppppaa:209,MSppppaa,209,3190
MSppppaa:210,MSppppaa,210,2966
MSppppaa:211,MSppppaa,211,3123
MSppppaa:212,MSppppaa,212,3279
MSppppaa:213,MSppppaa,213,2369
MSppppaa:214,MSppppaa,214,2282
MSppppaa:215,MSppppaa,215,2645
MSppppaa:216,MSppppaa,216,2463
MSppppaa:217,MSppppaa,217,2442
MSppppaa:218,MSppppaa,218,2511
MSppppaa:219,MSppppaa,219,2473
MSppppaa:220,MSppppaa,220,2303
MSppppaa:221,MSppppaa,221,2652
MSppppaa:222,MSppppaa,222,2262
MSppppaa:223,MSppppaa,223,2163
MSppppaa:224,MSppppaa,224,1934
MSppppaa:225,MSppppaa,225,1986
MSppppaa:226,MSppppaa,226,2079
MSppppaa:227,MSppppaa,227,2402
MSppppaa:228,MSppppaa,228,2163
MSppppaa:229,MSppppaa,229,1900
MSppppaa:230,MSppppaa,230,1709
MSppppaa:231,MSppppaa,231,2032
MSppppaa:232,MSppppaa,232,2131
MSppppaa:233,MSppppaa,233,1695
MSppppaa:234,MSppppaa,234,1695
MSppppaa:235,MSppppaa,235,1536
MSppppaa:236,MSppppaa,236,1762
MSppppaa:237,MSppppaa,237,1306
MSppppaa:238,MSppppaa,238,1630
MSppppaa:239,MSppppaa,239,1385
MSppppaa:240,MSppppaa,240,1483
MSppppaa:241,MSppppaa,241,1433
MSppppaa:242,MSppppaa,242,1678
MSppppaa:243,MSppppaa,243,1808
MSppppaa:244,MSppppaa,244,1638
MSppppaa:245,MSppppaa,245,1506
MSppppaa:246,MSppppaa,246,1327
MSppppaa:247,MSppppaa,247,1352
MSppppaa:248,MSppppaa,248,1431
MSppppaa:249,MSppppaa,249,1388
MSppppaa:250,MSppppaa,250,1467
MSppppap:148,MSppppap,148,10773
MSppppap:149,MSppppap,149,10092
MSppppap:150,MSppppap,150,12242
MSppppap:151,MSppppap,151,12456
MSppppap:152,MSppppap,152,13675
MSppppap:153,MSppppap,153,13745
MSppppap:154,MSppppap,154,14009
MSppppap:155,MSppppap,155,13731
MSppppap:156,MSppppap,156,13027
MSppppap:157,MSppppap,157,10880
MSppppap:158,MSppppap,158,11543
MSppppap:159,MSppppap,159,11998
MSppppap:160,MSppppap,160,10979
MSppppap:161,MSppppap,161,10357
MSppppap:162,MSppppap,162,9840
MSppppap:163,MSppppap,163,8792
MSppppap:164,MSppppap,164,8756
MSppppap:165,MSppppap,165,7439
MSppppap:166,MSppppap,166,7355
MSppppap:167,MSppppap,167,7177
MSppppap:168,MSppppap,168,6360
MSppppap:169,MSppppap,169,6625
MSppppap:170,MSppppap,170,5824
MSppppap:171,MSppppap,171,5372
MSppppap:172,MSppppap,172,5205
MSppppap:173,MSppppap,173,4675
MSppppap:174,MSppppap,174,4329
MSppppap:175,MSppppap,175,4250
MSppppap:176,MSppppap,176,4413
MSppppap:177,MSppppap,177,4125
MSppppap:178,MSppppap,178,4207
MSppppap:179,MSppppap,179,3495
MSppppap:180,MSppppap,180,3978
MSppppap:181,MSppppap,181,4053
MSppppap:182,MSppppap,182,3465
MSppppap:183,MSppppap,183,3474
MSppppap:184,MSppppap,184,3393
MSppppap:185,MSppppap,185,3165
MSppppap:186,MSppppap,186,3688
MSppppap:187,MSppppap,187,3243
MSppppap:188,MSppppap,188,3848
MSppppap:189,MSppppap,189,3761
MSppppap:190,MSppppap,190,3525
MSppppap:191,MSppppap,191,3640
MSppppap:192,MSppppap,192,3891
MSppppap:193,MSppppap,193,3885
MSppppap:194,MSppppap,194,3280
MSppppap:195,MSppppap,195,3592
MSppppap:196,MSppppap,196,3472
MSppppap:197,MSppppap,197,3686
MSppppap:198,MSppppap,198,3864
MSppppap:199,MSppppap,199,3866
MSppppap:200,MSppppap,200,3997
MSppppap:201,MSppppap,201,2255
MSppppap:202,MSppppap,202,2789
MSppppap:203,MSppppap,203,2144
MSppppap:204,MSppppap,204,2296
MSppppap:205,MSppppap,205,2463
MSppppap:206,MSppppap,206,1991
MSppppap:207,MSppppap,207,2095
MSppppap:208,MSppppap,208,1996
MSppppap:209,MSppppap,209,2485
MSppppap:210,MSppppap,210,2114
MSppppap:211,MSppppap,211,2218
MSppppap:212,MSppppap,212,3013
MSppppap:213,MSppppap,213,2934
MSppppap:214,MSppppap,214,2702
MSppppap:215,MSppppap,215,3042
MSppppap:216,MSppppap,216,3409
MSppppap:217,MSppppap,217,2933
MSppppap:218,MSppppap,218,3377
MSppppap:219,MSppppap,219,2510
MSppppap:220,MSppppap,220,2927
MSppppap:221,MSppppap,221,2038
MSppppap:222,MSppppap,222,1664
MSppppap:223,MSppppap,223,1859
MSppppap:224,MSppppap,224,1762
MSppppap:225,MSppppap,225,1480
MSppppap:226,MSppppap,226,1914
MSppppap:227,MSppppap,227,1693
MSppppap:228,MSppppap,228,1483
MSppppap:229,MSppppap,229,1564
MSppppap:230,MSppppap,230,1948
MSppppap:231,MSppppap,231,1798
MSppppap:232,MSppppap,232,1739
MSppppap:233,MSppppap,233,1748
MSppppap:234,MSppppap,234,1617
MSppppap:235,MSppppap,235,1675
MSppppap:236,MSppppap,236,1577
MSppppap:237,MSppppap,237,1405
MSppppap:238,MSppppap,238,1519
MSppppap:239,MSppppap,239,1371
MSppppap:240,MSppppap,240,1551
MSppppap:241,MSppppap,241,1640
MSppppap:242,MSppppap,242,1619
MSppppap:243,MSppppap,243,1629
MSppppap:244,MSppppap,244,1769
MSppppap:245,MSppppap,245,1638
MSppppap:246,MSppppap,246,1747
MSppppap:247,MSppppap,247,1699
MSppppap:248,MSppppap,248,1576
MSppppap:249,MSppppap,249,2082
MSppppap:250,MSppppap,250,1878
MSppppp:102,MSppppp,102,9618
MSppppp:103,MSppppp,103,10072
MSppppp:104,MSppppp,104,12466
MSppppp:105,MSppppp,105,13154
MSppppp:106,MSppppp,106,14302
MSppppp:107,MSppppp,107,14674
MSppppp:108,MSppppp,108,15354
MSppppp:109,MSppppp,109,15064
MSppppp:110,MSppppp,110,17543
MSppppp:111,MSppppp,111,17268
MSppppp:112,MSppppp,112,17029
MSppppp:113,MSppppp,113,17759
MSppppp:114,MSppppp,114,18152
MSppppp:115,MSppppp,115,18791
MSppppp:116,MSppppp,116,19768
MSppppp:117,MSppppp,117,19184
MSppppp:118,MSppppp,118,18794
MSppppp:119,MSppppp,119,19687
MSppppp:120,MSppppp,120,22907
MSppppp:121,MSppppp,121,21281
MSppppp:122,MSppppp,122,23008
MSppppp:123,MSppppp,123,21911
MSppppp:124,MSppppp,124,20663
MSppppp:125,MSppppp,125,21300
MSppppp:126,MSppppp,126,20537
MSppppp:127,MSppppp,127,18739
MSppppp:128,MSppppp,128,19783
MSppppp:129,MSppppp,129,21251
MSppppp:130,MSppppp,130,20104
MSppppp:131,MSppppp,131,17405
MSppppp:132,MSppppp,132,16522
MSppppp:133,MSppppp,133,15708
MSppppp:134,MSppppp,134,17905
MSppppp:135,MSppppp,135,17934
MSppppp:136,MSppppp,136,16445
MSppppp:137,MSppppp,137,17863
MSppppp:138,MSppppp,138,14866
MSppppp:139,MSppppp,139,16403
MSppppp:140,MSppppp,140,18210
MSppppp:141,MSppppp,141,17004
MSppppp:142,MSppppp,142,17288
MSppppp:143,MSppppp,143,15483
MSppppp:144,MSppppp,144,16730
MSppppp:145,MSppppp,145,15092
MSppppp:146,MSppppp,146,14628
MSppppp:147,MSppppp,147,10609
MSppppp:148,MSppppp,148,10322
MSppppp:149,MSppppp,149,11257
MSpppppa:150,MSpppppa,150,11385
MSpppppa:151,MSpppppa,151,11181
MSpppppa:152,MSpppppa,152,10716
MSpppppa:153,MSpppppa,153,12532
MSpppppa:154,MSpppppa,154,13048
MSpppppa:155,MSpppppa,155,13247
MSpppppa:156,MSpppppa,156,13989
MSpppppa:157,MSpppppa,157,12711
MSpppppa:158,MSpppppa,158,12222
MSpppppa:159,MSpppppa,159,11172
MSpppppa:160,MSpppppa,160,11015
MSpppppa:161,MSpppppa,161,11437
MSpppppa:162,MSpppppa,162,9684
MSpppppa:163,MSpppppa,163,9242
MSpppppa:164,MSpppppa,164,7793
MSpppppa:165,MSpppppa,165,8084
MSpppppa:166,MSpppppa,166,8102
MSpppppa:167,MSpppppa,167,7314
MSpppppa:168,MSpppppa,168,6678
MSpppppa:169,MSpppppa,169,6383
MSpppppa:170,MSpppppa,170,5778
MSpppppa:171,MSpppppa,171,5988
MSpppppa:172,MSpppppa,172,5360
MSpppppa:173,MSpppppa,173,5458
MSpppppa:174,MSpppppa,174,4964
MSpppppa:175,MSpppppa,175,4883
MSpppppa:176,MSpppppa,176,4519
MSpppppa:177,MSpppppa,177,4670
MSpppppa:178,MSpppppa,178,3738
MSpppppa:179,MSpppppa,179,3903
MSpppppa:180,MSpppppa,180,4261
MSpppppa:181,MSpppppa,181,4134
MSpppppa:182,MSpppppa,182,3823
MSpppppa:183,MSpppppa,183,3480
MSpppppa:184,MSpppppa,184,3282
MSpppppa:185,MSpppppa,185,3717
MSpppppa:186,MSpppppa,186,3374
MSpppppa:187,MSpppppa,187,3060
MSpppppa:188,MSpppppa,188,3081
MSpppppa:189,MSpppppa,189,3124
MSpppppa:190,MSpppppa,190,3567
MSpppppa:191,MSpppppa,191,3269
MSpppppa:192,MSpppppa,192,3713
MSpppppa:193,MSpppppa,193,3577
MSpppppa:194,MSpppppa,194,3335
MSpppppa:195,MSpppppa,195,3508
MSpppppa:196,MSpppppa,196,3596
MSpppppa:197,MSpppppa,197,3011
MSpppppa:198,MSpppppa,198,3621
MSpppppa:199,MSpppppa,199,3528
MSpppppa:200,MSpppppa,200,3230
MSpppppa:201,MSpppppa,201,2090
MSpppppa:202,MSpppppa,202,2062
MSpppppa:203,MSpppppa,203,2445
MSpppppa:204,MSpppppa,204,2088
MSpppppa:205,MSpppppa,205,2153
MSpppppa:206,MSpppppa,206,2129
MSpppppa:207,MSpppppa,207,2046
MSpppppa:208,MSpppppa,208,2067
MSpppppa:209,MSpppppa,209,2106
MSpppppa:210,MSpppppa,210,1992
MSpppppa:211,MSpppppa,211,1852
MSpppppa:212,MSpppppa,212,2051
MSpppppa:213,MSpppppa,213,1773
MSpppppa:214,MSpppppa,214,1851
MSpppppa:215,MSpppppa,215,1810
MSpppppa:216,MSpppppa,216,1765
MSpppppa:217,MSpppppa,217,1881
MSpppppa:218,MSpppppa,218,1803
MSpppppa:219,MSpppppa,219,2179
MSpppppa:220,MSpppppa,220,2047
MSpppppa:221,MSpppppa,221,2233
MSpppppa:222,MSpppppa,222,2154
MSpppppa:223,MSpppppa,223,2690
MSpppppa:224,MSpppppa,224,2266
MSpppppa:225,MSpppppa,225,2109
MSpppppa:226,MSpppppa,226,2549
MSpppppa:227,MSpppppa,227,1912
MSpppppa:228,MSpppppa,228,2424
MSpppppa:229,MSpppppa,229,2379
MSpppppa:230,MSpppppa,230,2406
MSpppppa:231,MSpppppa,231,2355
MSpppppa:232,MSpppppa,232,2300
MSpppppa:233,MSpppppa,233,1625
MSpppppa:234,MSpppppa,234,1879
MSpppppa:235,MSpppppa,235,2536
MSpppppa:236,MSpppppa,236,3208
MSpppppa:237,MSpppppa,237,2569
MSpppppa:238,MSpppppa,238,2190
MSpppppa:239,MSpppppa,239,1933
MSpppppa:240,MSpppppa,240,1712
MSpppppa:241,MSpppppa,241,1705
MSpppppa:242,MSpppppa,242,1747
MSpppppa:243,MSpppppa,243,1878
MSpppppa:244,MSpppppa,244,2071
MSpppppa:245,MSpppppa,245,2030
MSpppppa:246,MSpppppa,246,2030
MSpppppa:247,MSpppppa,247,2118
MSpppppa:248,MSpppppa,248,2203
MSpppppa:249,MSpppppa,249,2197
MSpppppa:250,MSpppppa,250,2811
MSpppppp:150,MSpppppp,150,9107
MSpppppp:151,MSpppppp,151,9496
MSpppppp:152,MSpppppp,152,8601
MSpppppp:153,MSpppppp,153,9254
MSpppppp:154,MSpppppp,154,10681
MSpppppp:155,MSpppppp,155,10094
MSpppppp:156,MSpppppp,156,11066
MSpppppp:157,MSpppppp,157,10868
MSpppppp:158,MSpppppp,158,9848
MSpppppp:159,MSpppppp,159,8927
MSpppppp:160,MSpppppp,160,9585
MSpppppp:161,MSpppppp,161,9903
MSpppppp:162,MSpppppp,162,8163
MSpppppp:163,MSpppppp,163,7818
MSpppppp:164,MSpppppp,164,7261
MSpppppp:165,MSpppppp,165,6972
MSpppppp:166,MSpppppp,166,7080
MSpppppp:167,MSpppppp,167,6415
MSpppppp:168,MSpppppp,168,5607
MSpppppp:169,MSpppppp,169,5320
MSpppppp:170,MSpppppp,170,5233
MSpppppp:171,MSpppppp,171,4334
MSpppppp:172,MSpppppp,172,4351
MSpppppp:173,MSpppppp,173,3994
MSpppppp:174,MSpppppp,174,3584
MSpppppp:175,MSpppppp,175,3612
MSpppppp:176,MSpppppp,176,3445
MSpppppp:177,MSpppppp,177,3226
MSpppppp:178,MSpppppp,178,3224
MSpppppp:179,MSpppppp,179,2810
MSpppppp:180,MSpppppp,180,2474
MSpppppp:181,MSpppppp,181,3153
MSpppppp:182,MSpppppp,182,2859
MSpppppp:183,MSpppppp,183,2748
MSpppppp:184,MSpppppp,184,2218
MSpppppp:185,MSpppppp,185,2504
MSpppppp:186,MSpppppp,186,2253
MSpppppp:187,MSpppppp,187,2646
MSpppppp:188,MSpppppp,188,2576
MSpppppp:189,MSpppppp,189,2821
MSpppppp:190,MSpppppp,190,2373
MSpppppp:191,MSpppppp,191,2467
MSpppppp:192,MSpppppp,192,2704
MSpppppp:193,MSpppppp,193,2465
MSpppppp:194,MSpppppp,194,2401
MSpppppp:195,MSpppppp,195,2546
MSpppppp:196,MSpppppp,196,2225
MSpppppp:197,MSpppppp,197,2311
MSpppppp:198,MSpppppp,198,2331
MSpppppp:199,MSpppppp,199,2403
MSpppppp:200,MSpppppp,200,2336
MSpppppp:201,MSpppppp,201,1649
MSpppppp:202,MSpppppp,202,1325
MSpppppp:203,MSpppppp,203,1549
MSpppppp:204,MSpppppp,204,1527
MSpppppp:205,MSpppppp,205,1790
MSpppppp:206,MSpppppp,206,1713
MSpppppp:207,MSpppppp,207,1656
MSpppppp:208,MSpppppp,208,1537
MSpppppp:209,MSpppppp,209,1649
MSpppppp:210,MSpppppp,210,1835
MSpppppp:211,MSpppppp,211,1617
MSpppppp:212,MSpppppp,212,1779
MSpppppp:213,MSpppppp,213,1745
MSpppppp:214,MSpppppp,214,1718
MSpppppp:215,MSpppppp,215,1497
MSpppppp:216,MSpppppp,216,1929
MSpppppp:217,MSpppppp,217,1677
MSpppppp:218,MSpppppp,218,1668
MSpppppp:219,MSpppppp,219,1875
MSpppppp:220,MSpppppp,220,1900
MSpppppp:221,MSpppppp,221,1446
MSpppppp:222,MSpppppp,222,1962
MSpppppp:223,MSpppppp,223,1806
MSpppppp:224,MSpppppp,224,1990
MSpppppp:225,MSpppppp,225,1736
MSpppppp:226,MSpppppp,226,1570
MSpppppp:227,MSpppppp,227,1488
MSpppppp:228,MSpppppp,228,1675
MSpppppp:229,MSpppppp,229,1676
MSpppppp:230,MSpppppp,230,1518
MSpppppp:231,MSpppppp,231,1582
MSpppppp:232,MSpppppp,232,1609
MSpppppp:233,MSpppppp,233,1468
MSpppppp:234,MSpppppp,234,1492
MSpppppp:235,MSpppppp,235,1431
MSpppppp:236,MSpppppp,236,1688
MSpppppp:237,MSpppppp,237,1537
MSpppppp:238,MSpppppp,238,1652
MSpppppp:239,MSpppppp,239,1748
MSpppppp:240,MSpppppp,240,1670
MSpppppp:241,MSpppppp,241,1770
MSpppppp:242,MSpppppp,242,1683
MSpppppp:243,MSpppppp,243,1538
MSpppppp:244,MSpppppp,244,1538
MSpppppp:245,MSpppppp,245,1679
MSpppppp:246,MSpppppp,246,1538
MSpppppp:247,MSpppppp,247,1515
MSpppppp:248,MSpppppp,248,1301
MSpppppp:249,MSpppppp,249,1462
MSpppppp:250,MSpppppp,250,1424
E:9,E,9,13918
E:10,E,10,12181
E:11,E,11,14179
E:12,E,12,15764
E:13,E,13,17590
E:14,E,14,19985
E:15,E,15,20938
E:16,E,16,21615
E:17,E,17,24031
E:18,E,18,22511
E:19,E,19,16048
E:20,E,20,13922
Ea:21,Ea,21,12299
Ea:22,Ea,22,11758
Ea:23,Ea,23,15129
Ea:24,Ea,24,16817
Ea:25,Ea,25,19724
Ea:26,Ea,26,22475
Ea:27,Ea,27,23628
Ea:28,Ea,28,25644
Ea:29,Ea,29,28363
Ea:30,Ea,30,28529
Ea:31,Ea,31,28719
Ea:32,Ea,32,28893
Ea:33,Ea,33,30849
Ea:34,Ea,34,30908
Ea:35,Ea,35,31204
Ea:36,Ea,36,30932
Ea:37,Ea,37,30849
Ea:38,Ea,38,30088
Ea:39,Ea,39,31351
Ea:40,Ea,40,32291
Ea:41,Ea,41,30891
Ea:42,Ea,42,27772
Ea:43,Ea,43,20436
Ea:44,Ea,44,15248
Ea:45,Ea,45,13615
Eal:46,Eal,46,11559
Eal:47,Eal,47,13402
Eal:48,Eal,48,15293
Eal:49,Eal,49,16908
Eal:50,Eal,50,20394
Eal:51,Eal,51,22741
Eal:52,Eal,52,25542
Eal:53,Eal,53,26578
Eal:54,Eal,54,28520
Eal:55,Eal,55,30542
Eal:56,Eal,56,30024
Eal:57,Eal,57,30624
Eal:58,Eal,58,29794
Eal:59,Eal,59,29503
Eal:60,Eal,60,30180
Eal:61,Eal,61,25730
Eal:62,Eal,62,28535
Eal:63,Eal,63,28800
Eal:64,Eal,64,31053
Eal:65,Eal,65,30936
Eal:66,Eal,66,29906
Eal:67,Eal,67,28533
Eal:68,Eal,68,27797
Eal:69,Eal,69,26840
Eal:70,Eal,70,26312
Eal:71,Eal,71,19548
Eal:72,Eal,72,12981
Eala:73,Eala,73,11732
Eala:74,Eala,74,10779
Eala:75,Eala,75,11459
Eala:76,Eala,76,13886
Eala:77,Eala,77,16525
Eala:78,Eala,78,18545
Eala:79,Eala,79,20768
Eala:80,Eala,80,21903
Eala:81,Eala,81,22603
Eala:82,Eala,82,23517
Eala:83,Eala,83,23459
Eala:84,Eala,84,24537
Eala:85,Eala,85,25898
Eala:86,Eala,86,27070
Eala:87,Eala,87,24574
Eala:88,Eala,88,24672
Eala:89,Eala,89,24250
Eala:90,Eala,90,23326
Eala:91,Eala,91,23458
Eala:92,Eala,92,22856
Eala:93,Eala,93,22123
Eala:94,Eala,94,23112
Eala:95,Eala,95,22978
Eala:96,Eala,96,24774
Eala:97,Eala,97,25266
Eala:98,Eala,98,24436
Eala:99,Eala,99,24902
Eala:100,Eala,100,24789
Eala:101,Eala,101,25345
Eala:102,Eala,102,24331
Eala:103,Eala,103,24467
Eala:104,Eala,104,25686
Eala:105,Eala,105,26222
Eala:106,Eala,106,27280
Eala:107,Eala,107,26131
Eala:108,Eala,108,26295
Eala:109,Eala,109,25179
Eala:110,Eala,110,26164
Eala:111,Eala,111,24916
Eala:112,Eala,112,25964
Eala:113,Eala,113,25778
Eala:114,Eala,114,25402
Eala:115,Eala,115,24064
Eala:116,Eala,116,23576
Eala:117,Eala,117,19849
Eala:118,Eala,118,12652
Eala:119,Eala,119,11573
Ealaa:120,Ealaa,120,11276
Ealaa:121,Ealaa,121,12658
Ealaa:122,Ealaa,122,13918
Ealaa:123,Ealaa,123,16835
Ealaa:124,Ealaa,124,18341
Ealaa:125,Ealaa,125,20671
Ealaa:126,Ealaa,126,19636
Ealaa:127,Ealaa,127,20414
Ealaa:128,Ealaa,128,21059
Ealaa:129,Ealaa,129,22192
Ealaa:130,Ealaa,130,21011
Ealaa:131,Ealaa,131,14632
Ealaa:132,Ealaa,132,15432
Ealaa:133,Ealaa,133,14703
Ealaa:134,Ealaa,134,14651
Ealaa:135,Ealaa,135,14143
Ealaa:136,Ealaa,136,14330
Ealaa:137,Ealaa,137,13540
Ealaa:138,Ealaa,138,13443
Ealaa:139,Ealaa,139,12264
